Key	S_bandwidth	S_DOS	S_total
mp-bpdin	0.950159385701096	0.777389140554365	0.9965169302514104
mp-bpdjn	0.970794077947515	0.7763007855985791	0.9970328342962934
mp-bpdkg	0.709567591390306	0.7291530535200791	0.970676762285268
mp-bpdmx	0.774073630850293	0.7933471402865401	0.988042735254443
mp-bpdpp	0.9135402871372792	0.8014055105650141	0.9962625521980316
mp-bpdsi	0.9199047085146412	0.7404397795213711	0.9937560743671416
mp-bpegh	0.8869201048632531	0.821855838186138	0.996132280695006
mp-bpgpa	0.979260894508687	0.654583868810104	0.99083677364236
mp-bpgpz	0.7260616928455751	0.6585454646780481	0.9582135300782498
mp-bphgv	0.819115259837717	0.8229286986711271	0.9932832200961348
mp-bphia	0.92439358806694	0.6266626158249741	0.9835426928729104
mp-bphwq	0.8472036155919781	0.811917864374708	0.99413768590565
mp-bpicw	0.8211263265882921	0.769240089756249	0.989880113651954
mp-bpidj	0.669861511184297	0.7219899484785061	0.9602158201162944
mp-bpihu	0.98442152871839	0.6946190673592001	0.9939510346477596
mp-bpitz	0.9120630943110072	0.808930157902881	0.9964768585588988
mp-bpiws	0.7758229353142141	0.7774394762442971	0.9867401862862162
mp-bpiyn	0.945026867604526	0.7654095642278991	0.995917116093148
mp-bpjce	0.933012701892218	0.773630770561699	0.9958490537055852
mp-bpjds	0.8043807145043591	0.6844458738818731	0.9783874078667684
mp-bpjec	0.95866911512311	0.7765445656294071	0.996725311489807
mp-bpjgc	0.918477699049369	0.728505704992739	0.9929765353233084
mp-cgivm	0.7385793801298041	0.9472006101730792	0.9948096942749928
mp-bjlf	0.7504533126803541	0.8591155464555821	0.991080544187865
mp-bfuxq	0.939658155095278	0.8411918994916251	0.9980223775174412
mp-bxxq	0.7128896457825361	0.705301004226166	0.9665249579572204
mp-bxfte	0.8583336037246161	0.964098236833426	0.9987444960672816
mp-beea	0.9381533400219312	0.923918725551294	0.9992832888785786
mp-bill	0.6212996153977031	0.756591469204956	0.955132438536697
mp-mcr	0.723255088471764	0.8482276113528591	0.9879896049529736
mp-clgcl	0.731183875520496	0.8314083802664831	0.9873336429900916
mp-brbho	0.8931442160683091	0.7722109588669771	0.9942524048076978
mp-chouq	0.8407438063507601	0.6828237102371111	0.9826340671602948
mp-bigma	0.8399766893612091	0.684652292018548	0.9827956318495528
mp-gqc	0.9401559059334592	0.7626914993062831	0.9956448986992844
mp-bfwph	0.6505193455979601	0.8241619171008031	0.975355381374062
mp-cehyr	0.858698572981589	0.8462981563172911	0.9960409470449
mp-bmmac	0.8995277307681091	0.7914375262063861	0.9954002783019804
mp-cdkug	0.6634440148274721	0.7876666670412681	0.9720667724205084
mp-bilz	0.7549712517076831	0.963236624467536	0.9960828926983526
mp-clgdv	0.8862559818389321	0.9112424302606992	0.9983838610149032
mp-bqwql	0.772319517507513	0.7566782371570061	0.9841911661722536
mp-bpic	0.982962913144534	0.7741587913030791	0.9972617154547028
mp-dedat	0.7599086713103551	0.7233397502295471	0.9781860295919682
mp-cppoz	0.658486804838676	0.791228156892372	0.9716717631016182
mp-chmof	0.6060035549610271	0.772533553029616	0.9543937347868814
mp-bkpod	0.9353496301545532	0.914250534498116	0.9991423518513876
mp-bfqft	0.760802697847553	0.7701237376602661	0.9844130604413064
mp-bopx	0.7162002607045831	0.7973983483823011	0.9821167128451728
mp-uqm	0.842273552964344	0.8526352590324061	0.9956769422755954
mp-bqyzq	0.562666616782152	0.845052353361156	0.9574483223575144
mp-clhir	0.9123594379300952	0.804188408965939	0.9963236089630724
mp-clhwe	0.812621328167852	0.8490918728494841	0.9942603942474556
mp-byxu	0.8698155474893041	0.900721297002765	0.9978544167670994
mp-bgmqc	0.79049355012623	0.71983753991577	0.9817670120251104
mp-cprqf	0.9838985501644332	0.854820080018298	0.9989544065226992
mp-ckxmg	0.9677220154149332	0.5233113036068381	0.9680472896488692
mp-clgwu	0.906651955377792	0.792349772189561	0.9956942803464076
mp-bmort	0.7964284100805291	0.64600533855239	0.9699520163962798
mp-clgds	0.8243256985554611	0.828782164752161	0.993859339185904
mp-bbtx	0.8513249848994221	0.92366480448007	0.9979252792087993
mp-cphfx	0.842273552964343	0.8578220514305761	0.9958662432349096
mp-bxbch	0.943101789615606	0.9044576930039332	0.999114891746475
mp-ckxhl	0.8608801140491801	0.752613951964433	0.9913497392384109
mp-cljlr	0.7879308504927031	0.8423413875505721	0.9925697962480188
mp-lwz	0.921883173071227	0.9363039467232892	0.999241059371248
mp-mou	0.6116250580054751	0.8143762211406661	0.9651835292851038
mp-ddffc	0.8203229532667801	0.6133219748406991	0.96673695027979
mp-cjkhk	0.982278709228898	0.908060404980318	0.9995432023529324
mp-nnr	0.731183875520496	0.913082165520982	0.9928716047994568
mp-cdlmx	0.693275000657242	0.7112029261279621	0.9634450027440444
mp-bieu	0.9842915805643152	0.8604686993388391	0.999037219156277
mp-bfobg	0.6826008809457931	0.826126820361742	0.9809081018543334
mp-cpqzu	0.808517937570374	0.734134995653349	0.985497278626595
mp-clgxc	0.96508073757047	0.8278554307874011	0.9982129839225212
mp-crims	0.8255196066488071	0.7379559945713351	0.9874834522467834
mp-kkz	0.9815812833988292	0.9358735300746892	0.999759656741811
mp-cqqoh	0.8195181748520801	0.9461153413324972	0.9976545400918784
mp-clgzu	0.813845680645349	0.8248018527196531	0.9930957193478496
mp-brfd	0.696168558301781	0.8148220484410551	0.9814794641912776
mp-bqfa	0.8715724127386961	0.9736710928805392	0.9990589003171844
mp-bftpv	0.971842761399184	0.925322639043688	0.999607300936723
mp-ckuss	0.9343157572190952	0.762909193345993	0.995450878102845
mp-bfodp	0.7892136275203381	0.587031003628188	0.9524199755472345
mp-bghhu	0.8778124377320611	0.8347526433422741	0.9962820991648776
mp-quz	0.5673389947485751	0.8577242115143551	0.9615099833858484
mp-clkid	0.793044781571802	0.724269827815036	0.982651066445031
mp-bmldi	0.7330389174609521	0.897601298754732	0.992164334967193
mp-boli	0.983633876387938	0.7076754958428291	0.994643895179974
mp-dbvop	0.93063731093798	0.5795967691902371	0.9762490354433884
mp-dclbe	0.603955845408879	0.7711458934276301	0.9533993477835676
mp-ccp	0.816285080956562	0.7348686324065911	0.9863316362168244
mp-dddnb	0.8158793787539771	0.695743928145204	0.9815468697321068
mp-vdc	0.9671644712283052	0.662885722494668	0.990836332835618
mp-vdj	0.9870275120854052	0.522198520913114	0.9705913047388856
mp-veq	0.938405345365298	0.682983438483525	0.990795667345478
mp-vgc	0.844556904193674	0.771395451045618	0.9916375694513576
mp-vgd	0.7616955803765241	0.8009661623406971	0.987581475105286
mp-vim	0.8215274852376151	0.667179134918585	0.9779118707039062
mp-vuf	0.8666276731112791	0.662588934230099	0.9826812287652112
mp-vzz	0.75406988492953	0.747529596357116	0.9808334144923864
mp-whr	0.72325508847176	0.7324724725600851	0.973808878934174
mp-wqy	0.790067227195924	0.7251753633172151	0.9824161848789322
mp-wrv	0.97585081680099	0.563431086246592	0.9784918380692854
mp-xmf	0.906651955377792	0.6991281780817731	0.9901317595372264
mp-xym	0.7413355379962231	0.792955837219644	0.984696011100646
mp-ysh	0.978203377338643	0.7430090599883601	0.9960722464250696
mp-yvc	0.934574940583592	0.567412373473363	0.974199583293094
mp-yvz	0.9457407266460592	0.7878081265084521	0.996742946539755
mp-yxj	0.9045084971874732	0.668993808552046	0.9870480759539794
mp-yxm	0.6952048939408151	0.680127684143502	0.956160789514197
mp-yyi	0.8259168626504391	0.682468079444118	0.980863257450601
mp-yzi	0.917615983920083	0.697692007822301	0.9907187561916342
mp-yzn	0.843797294067484	0.6796332580542741	0.982538775328167
mp-zad	0.8158793787539781	0.795494466087266	0.9914322918653176
mp-zah	0.999977793554474	0.945165487194736	0.9999296550865108
mp-zaq	0.734427517361935	0.7902335360708661	0.9835900285645665
mp-zcj	0.7133632953029451	0.7588006254248391	0.9764410402720622
mp-zcm	0.6673969039422021	0.7442440313526041	0.9646451243242486
mp-zcr	0.7495464131639931	0.7805248401606181	0.9842867477288962
mp-zel	0.940898911374844	0.644210438582423	0.9872081872757934
mp-ckuim	0.6644333233692911	0.7268699839231071	0.9599771645474812
mp-ckuyj	0.755421515932929	0.635311053550176	0.9589092892964842
mp-ckwep	0.574595096626758	0.799693637193949	0.9508228037385617
mp-ckwtn	0.665421910626108	0.772656757944666	0.9698274495116004
mp-rfd	0.6060035549610271	0.7839985863463761	0.9571531591015314
mp-rfy	0.817095444381096	0.7739257560442161	0.98994935317066
mp-cpbgd	0.975528258147577	0.611964897040927	0.9861046044101012
mp-cpbnf	0.950159385701096	0.8272486137811981	0.997920997739875
mp-cpcth	0.6095825496213111	0.765026461213097	0.9536378923121273
mp-cpdds	0.8227288438619751	0.784391843672365	0.9911237371649848
mp-cpdea	0.692791996138697	0.783818304908347	0.976823519570345
mp-cpdzl	0.8494573814881421	0.7216060811653651	0.9879322068348052
mp-cpdzy	0.8973132931483051	0.5380421815176281	0.960280492705956
mp-cpepf	0.7152555484041471	0.736871976834344	0.9731521173528468
mp-cpffd	0.770120160238827	0.7463161394262671	0.9827048706341822
mp-cpfji	0.882573097937388	0.8847284454946871	0.997789204969582
mp-cpfng	0.88054282447119	0.7640416271418591	0.9932071305223276
mp-cpfqi	0.9515178097680432	0.549071192681158	0.9723298986983656
mp-cpftz	0.896995199323918	0.8055438259853601	0.9958725891026228
mp-cpfvt	0.884588268072746	0.62439209635366	0.9788310484635866
mp-cpgcc	0.991817211979228	0.799870555200843	0.9980964216816962
mp-cpggf	0.9155893012230072	0.654194701927959	0.9862924749515356
mp-cpgkd	0.784496253172673	0.7522410228824671	0.985017292367902
mp-cpgur	0.851697351405252	0.7144377625939721	0.987412323828728
mp-cpgvx	0.8934675109806691	0.8259357718441631	0.996479570089417
mp-cpgzl	0.98896466991536	0.8026520526513411	0.9981061838241462
mp-cphek	0.9891823944890572	0.7399418151153491	0.9962788353684996
mp-cpheo	0.985567139954817	0.918282689425957	0.9996558094021112
mp-cphew	0.991241468673696	0.6990791335932921	0.9944784531493848
mp-bwar	0.969547126047354	0.527853717353711	0.9695624796391648
mp-cqbcd	0.959910748660868	0.6442268808825491	0.9886215130656574
mp-cqbcq	0.7862160627972961	0.6864300032210131	0.9761046235115838
mp-cqbuz	0.8349542293830851	0.642630117867246	0.9754668392542264
mp-cqcdb	0.8608801140491801	0.7812131302593021	0.9931857006344944
mp-cqckm	0.843036175878161	0.787589540851324	0.9925886476724666
mp-cqcxw	0.9625386034172292	0.7624370977510591	0.9963433530093464
mp-cqczr	0.9631328755095332	0.560793436740736	0.976467022144969
mp-cqdhg	0.9241165106026192	0.7243241405867371	0.9929960344570866
mp-cqdiv	0.9601159236829352	0.7412486063932101	0.9954090743703888
mp-cqdlm	0.816690436313775	0.702390098596362	0.982543833494864
mp-cqdrn	0.905429790416186	0.8057558825093971	0.99616050231133
mp-cqeay	0.8215274852376141	0.599874822079768	0.9635058311035588
mp-cqemk	0.8869201048632531	0.8586958127318041	0.9972634856313948
mp-cqezm	0.8934675109806681	0.6494459573811701	0.9836537097339244
mp-cqfbk	0.8142531103936671	0.728572801919509	0.9854563472476298
mp-cqfes	0.8223287443137951	0.648172026369628	0.9746401600180252
mp-cqfrv	0.8146601955249181	0.653587183740171	0.9745008075997802
mp-cpdwx	0.986908748738564	0.881728244628583	0.9993240228900848
mp-cpntb	0.5895728224417911	0.8558367323743341	0.967242012377078
mp-cqpzc	0.8399766893612081	0.915826971034626	0.9974863582871384
mp-bfsol	0.922444289476239	0.7718933114041071	0.9954114691401938
mp-bpfw	0.901720700056064	0.712591272130861	0.990914469550685
mp-ckwar	0.901096334941153	0.576043768171404	0.971357179865502
mp-cpobt	0.860517510922394	0.7964829921794481	0.9939943319346916
mp-crigp	0.7853567838422131	0.931683125004627	0.9962507807310116
mp-clfon	0.9464501864065732	0.8298249245822461	0.9979054229873824
mp-cqqwt	0.92849373314027	0.8927814370145021	0.998765097703343
mp-gav	0.8118033782988491	0.9116392707395512	0.9965597676479062
mp-bpfsg	0.941145613217476	0.8350902747105371	0.997917864807198
mp-ogm	0.9603205941314752	0.8717883402750051	0.9988953976836168
mp-ccpv	0.9563457937017512	0.7634391191131351	0.9961958600986102
mp-bgoyr	0.8052108439908011	0.860300933467208	0.9944154550873516
mp-crpfc	0.9890738003669032	0.8505200836479181	0.9989574734234756
mp-btum	0.7705606260634391	0.8540139189748751	0.9921549050167604
mp-bmjhe	0.8872515300993651	0.795094413800783	0.9950871406727456
mp-biutd	0.6908578691641091	0.8607313772049291	0.9856742843173556
mp-beup	0.744082168348834	0.710646776380872	0.9735742786051476
mp-mzm	0.923560960691068	0.8099722881605781	0.996839819932696
mp-borpj	0.9350918773347632	0.545359808929201	0.9689748067802316
mp-ckxcs	0.9951582944934212	0.497619763765285	0.9647260321922506
mp-oqe	0.7500000000000001	0.6985589511630741	0.9723781391394536
mp-ckybq	0.843797294067482	0.567042295199932	0.958562819203811
mp-bgqmh	0.707664207178054	0.659015879458243	0.9535631468626574
mp-bgjaq	0.898264959012097	0.643386649444295	0.9833024471498404
mp-bfyxd	0.857602486741145	0.8346256706426061	0.995571112512292
mp-clhlj	0.799791234222823	0.8073255181807191	0.9911522729520568
mp-chjz	0.603955845408877	0.785498140172818	0.956888184478624
mp-crqkc	0.8076931850895851	0.904314194986613	0.9961940273960688
mp-bfaxz	0.972015732070525	0.8274995146092751	0.9983251889531508
mp-bqvjc	0.957409374114055	0.487227896094845	0.9542723393890048
mp-cljuq	0.6233303736906171	0.891080188143442	0.9794363795486346
mp-bfyeq	0.987613314954611	0.7977007264386541	0.9979704793910068
mp-bgksk	0.586480304947101	0.893304628083978	0.972571414232044
mp-ont	0.7612492823579731	0.890052085487083	0.9935207111737376
mp-clfmv	0.881221255505724	0.846138122996066	0.9967521171970288
mp-bkzmc	0.909676105162926	0.748791641175468	0.9937532495287784
mp-cqpyd	0.9330127018922192	0.7232058759702791	0.9933599930507344
mp-srm	0.9327506651265092	0.8150290110105871	0.9972275636614936
mp-bngpp	0.972015732070525	0.8872710859321431	0.9992339265468692
mp-bnuhh	0.9332742638064092	0.7504842352394131	0.9948466091062236
mp-cktwy	0.8687565586790861	0.7660846825444021	0.9927073533912428
mp-cehvp	0.9543998411780192	0.8312013103204811	0.9980889692100174
mp-cjmsl	0.634459910307633	0.847026895705379	0.9756707443805386
mp-bceu	0.692791996138698	0.788271030973508	0.9774734817564548
mp-mqj	0.994863191859074	0.8132768702976121	0.998422571923001
mp-bphmu	0.950614170999706	0.6519824911803801	0.9887602672109824
mp-clgbx	0.9621398855088532	0.8181541588959831	0.9979503996956088
mp-bfyoc	0.7832031184624161	0.761824498629695	0.9859064660931548
mp-cevkb	0.7152555484041481	0.8278393728766651	0.98530931772686
mp-moy	0.673304122722417	0.765971747750504	0.9702532868982212
mp-cjjnn	0.66096761633733	0.769696331827156	0.9683116146394192
mp-cppbp	0.857602486741146	0.6546049890168381	0.9804906161757944
mp-cppdw	0.8712218530991721	0.719999455266883	0.9894710831160716
mp-cprvx	0.8290820074713371	0.6116039795628091	0.9679172851986816
mp-cpsob	0.9613363699350572	0.5633619536512701	0.976776178607611
mp-cpspc	0.747274384069129	0.7132399298520911	0.9745721722550156
mp-cpspk	0.947155239883986	0.80304871975502	0.9972421387156384
mp-cpsqf	0.700973888327979	0.683266703680768	0.958500407396642
mp-cpssa	0.6415055577401091	0.7700502047731941	0.9637994141559444
mp-cpsxc	0.675267160095629	0.7432072421301861	0.9662522973647508
mp-cpsym	0.695686833418601	0.7355681531640941	0.9691313969303011
mp-cpszn	0.901096334941152	0.720987674023839	0.9915138974237648
mp-cptac	0.9795583146278052	0.84311521593084	0.9987194214569954
mp-cptca	0.7976919198541771	0.7054932753106401	0.9806834189619252
mp-cptcf	0.8134379067267631	0.790995229330123	0.9909577971908972
mp-cptdd	0.788358759212286	0.7257861358685691	0.9822914804500852
mp-cptdm	0.941391831289853	0.895865655157508	0.998983997426952
mp-cptdn	0.6540104405322751	0.7359445769695161	0.9593924095498284
mp-cptdu	0.817904416869872	0.774944740967063	0.990088485538368
mp-cpted	0.9851900569163512	0.8240943599421371	0.9984738079791612
mp-cptev	0.696168558301781	0.741686312273464	0.9704008307481018
mp-cptfa	0.633955525933239	0.758215866660313	0.9591872815330376
mp-cptfc	0.8298696935515131	0.8151722217181331	0.9934405887006268
mp-cptfv	0.717144024644902	0.7784356346256971	0.9798507702150732
mp-cptfz	0.8626871855061441	0.8403203710746201	0.995967718041986
mp-cptgg	0.5709689524201721	0.8038834632469201	0.9506134276378202
mp-cptha	0.970617489257203	0.7482249658320571	0.9960460784395512
mp-cpthv	0.94163756532197	0.5159266349535511	0.9614678357151089
mp-cptid	0.96372257666733	0.5136942138246631	0.9645929744413744
mp-cptkq	0.990946323055912	0.7065757476471171	0.9948615476031922
mp-cptks	0.933795961933412	0.5870693915132731	0.9780946192970668
mp-cptle	0.95698544513703	0.8708267982910781	0.9988368533837
mp-cptmd	0.8392080810675691	0.8211433295107231	0.9942093382893972
mp-cptmn	0.852069332231811	0.8515322888616381	0.9959935921655172
mp-cptnd	0.746363670774145	0.636657227373116	0.9571142058437064
mp-cptnv	0.8565028711085261	0.7435921665193881	0.9903848028016362
mp-cptnz	0.9014087375955572	0.775044495845926	0.9947434345965868
mp-cptoa	0.8531829565587751	0.619877795079661	0.9737107227145742
mp-cptoy	0.997315405995716	0.6480394094566001	0.9913044860907244
mp-cptpl	0.9350918773347612	0.8804710038377831	0.9986722653752343
mp-cptqg	0.7504533126803541	0.690909271862522	0.9709799527959152
mp-cptqm	0.887913106202259	0.8095238499653601	0.9957081931385976
mp-cptrs	0.844936142691579	0.7439104578570931	0.9895856012238922
mp-cptru	0.7081403961302001	0.671029864623586	0.9570790241202712
mp-cptrw	0.6420076723519611	0.7262808743285301	0.9535462782189374
mp-cptsc	0.547054156659257	0.8372890750464901	0.950300421255698
mp-cpttf	0.873667200183143	0.7794604048863271	0.993731025993944
mp-cpttl	0.8494573814881421	0.834665377990904	0.9952560407599836
mp-cptua	0.6485207907885171	0.749229932241885	0.9610388867728132
mp-cptyl	0.8509522331226741	0.8209780409428701	0.9947330687057768
mp-cptyu	0.9631328755095332	0.7108566228820561	0.9939894224483096
mp-cpucl	0.8976309512699521	0.6398035158720841	0.982731154546942
mp-cpuea	0.9613363699350572	0.596673168732578	0.9827051155652688
mp-cpueo	0.7806084765308681	0.709011548715843	0.978941901209616
mp-cpuey	0.7138367108443411	0.7020670111004921	0.9660244107684394
mp-cpugw	0.981013835793043	0.8298735427766021	0.998514489102392
mp-cpuhk	0.983232888360808	0.7326076118512981	0.9958041499632664
mp-cpuhz	0.706711146608414	0.769854018793036	0.9770357977640284
mp-cpuij	0.724191608045016	0.803392575815659	0.9838137645307876
mp-cpuin	0.6525152594043381	0.7481845249618501	0.9618374380469304
mp-cpukf	0.9069563825953092	0.725336838490313	0.992159345065321
mp-cpuko	0.9808706547746052	0.5691460421503151	0.9801049516377134
mp-cpulk	0.671829847292808	0.7959772218390551	0.975012826168142
mp-cpunl	0.855031245528962	0.7529466840770641	0.9909988809278254
mp-cpupc	0.8872515300993671	0.748773324932346	0.992629032423073
mp-cputd	0.7976919198541771	0.670483387387351	0.9750322836105416
mp-cputv	0.9445485210093012	0.6293058996908121	0.9857277762772216
mp-cpuub	0.8052108439908011	0.748347331094218	0.986671976626176
mp-cpuue	0.7394991513223801	0.866862605447225	0.9907635067415422
mp-cprng	0.8372800580195471	0.7437247635867971	0.9889877122973872
mp-clgnj	0.734427517361937	0.82760107163588	0.9873201131575616
mp-cljue	0.8047959463706451	0.8055479339554311	0.9913717718039892
mp-clgwy	0.983367081156648	0.781189153285424	0.997469472241559
mp-bpkl	0.8953982068865761	0.875806518175529	0.9978720938873232
mp-ckvut	0.9126553293464992	0.5788879820414431	0.9736896461251386
mp-cljpn	0.8203229532667811	0.845554780314925	0.9944639812304727
mp-bfpyv	0.8818980143173211	0.537471360715122	0.9569901708125064
mp-bfrgn	0.8957184739826921	0.8536155886407081	0.997352174335901
mp-ckwxp	0.921883173071227	0.722600683661	0.9927729732637212
mp-bdbiz	0.993342972103934	0.8317100200321721	0.9987262034634096
mp-lwh	0.83997668936121	0.8627277887004541	0.9959568141992456
mp-brqd	0.945265308993357	0.822523576785484	0.9977099530689092
mp-bnrgi	0.8597911190119311	0.875314896897412	0.9969836784003464
mp-ceqft	0.7814745931245921	0.8096654687265251	0.9899829300491836
mp-bhzq	0.846826652906402	0.8458773949919091	0.9955948856239432
mp-cjhgo	0.703846541224402	0.981837842616419	0.9943685001135338
mp-chhzj	0.9020322219805672	0.6388998094803481	0.9830537470857826
mp-ckvlh	0.79049355012623	0.582130815533343	0.9510887890976496
mp-bctaz	0.956131575366119	0.7211870668675681	0.9942697439089784
mp-cnhop	0.7509063507079441	0.777740619584211	0.9841346365091224
mp-cljlp	0.797271075769856	0.8282368963534991	0.9923201185680658
mp-xda	0.913834366503104	0.809299917284781	0.9965418736252156
mp-clfes	0.9798536311695332	0.745315571105849	0.9962116093882868
mp-wdb	0.692308780200091	0.8353551376748031	0.9833003060819951
mp-ckwob	0.8950775061878461	0.7569020436686941	0.9935183135253924
mp-bfycv	0.7057571793025551	0.8773019313425521	0.9886334109330972
mp-bdfa	0.8934675109806691	0.893358252103274	0.998190878281357
mp-bpfs	0.8175001047143811	0.930756784098162	0.9972474214625764
mp-bxfsx	0.6044679452012051	0.845734264043956	0.9691292276382824
mp-bkpez	0.8395925714168351	0.842352100746323	0.9951697874153445
mp-cjfut	0.7687969873794681	0.601987450653756	0.9521656014104752
mp-bgjlo	0.740417871954506	0.6999558343713981	0.9709129643030138
mp-mmf	0.7417939742875801	0.7921030549375571	0.9846572652301364
mp-clhjp	0.7603558273349981	0.804580972850631	0.9877769687365998
mp-cqqtt	0.996441302284906	0.809633788372844	0.9983773350080688
mp-brnn	0.672321461587258	0.732774950522841	0.9633234494130484
mp-bqhd	0.994712384147802	0.8266799144259801	0.9986616698159178
mp-clgxs	0.969004990429113	0.78514038584526	0.9972530394290532
mp-clgbc	0.8134379067267621	0.8328573396169201	0.9935042803016616
mp-bljrm	0.918190919165562	0.624553433316781	0.9826214762569232
mp-bfavc	0.747729334216206	0.838440475112539	0.9894205192585726
mp-qaf	0.719969584927957	0.8475274290101731	0.9876108549190156
mp-bfymf	0.7024112136346721	0.822929208205164	0.983246419624066
mp-cljso	0.961538008248457	0.7982255743637081	0.9974453790206198
mp-cpqll	0.9332742638064092	0.765094154660736	0.9955075418710272
mp-cjmbf	0.7143098918875641	0.7752916422718771	0.9790048901286058
mp-bxhar	0.8434169232722041	0.8439365076157731	0.9953875630621288
mp-bfswb	0.7797411290510831	0.7335084357082231	0.9822502071476572
mp-cxhxx	0.9093757064030472	0.8876963084113421	0.9983770390338784
mp-cok	0.966224987600308	0.8440099611373191	0.998537734983043
mp-cgimq	0.8130297890850801	0.977530847763612	0.9981251596237464
mp-clhlo	0.882910010624918	0.8050359396680461	0.9953432874146332
mp-cljor	0.8634072327434511	0.860979167122193	0.9966729663698076
mp-cpqdw	0.9971503951984992	0.584245856296681	0.984136792248735
mp-clfph	0.8865882553218041	0.7484215713964251	0.9925706966317372
mp-cehwu	0.920188730226094	0.8599269229975771	0.9980400519161282
mp-cljth	0.830655932661826	0.8269510222591591	0.9940814996146604
mp-eog	0.8784975278258781	0.7539321996593941	0.992479548063547
mp-bfrwt	0.6212996153977041	0.93406004017629	0.9837145211293874
mp-cpblh	0.613155655943043	0.8340349283692221	0.9691558709221592
mp-cpchs	0.8243256985554621	0.7931565220558501	0.9918200968601402
mp-bjaan	0.9590850073456332	0.753712300669607	0.9959027554810984
mp-bford	0.8509522331226751	0.767800237444139	0.9917889621598096
mp-uoo	0.8068670829159511	0.832584112052674	0.9931314022992505
mp-cpqex	0.6801612242000981	0.6813066566465621	0.9523112740425618
mp-ckxee	0.9035832116232	0.749034779351146	0.9934788187811472
mp-clfmu	0.967906837919245	0.782533918227266	0.9971504269153711
mp-bfrar	0.8175001047143811	0.5814189127504811	0.9573089491087632
mp-clexl	0.930371013501971	0.753100875022038	0.994858651979076
mp-ckrhi	0.6121353804746911	0.765125420657583	0.954460605477143
mp-cevfw	0.675267160095629	0.8023919568604431	0.9765835500689152
mp-clhgw	0.8973132931483051	0.8223736068346661	0.9964793337603116
mp-ciyzo	0.6535122149857471	0.954417801081192	0.9891749789591312
mp-bprr	0.902964141124257	0.5792804452430771	0.972381839899874
mp-cpddy	0.962339497969014	0.700846949766717	0.9933564247257436
mp-crnod	0.9401559059334592	0.811089027159211	0.99729816896699
mp-cpqpr	0.9114690517651892	0.8959081237291451	0.9985533986978808
mp-cpuvb	0.925497240897346	0.621188316946926	0.9828628219672684
mp-cpuvp	0.976805963260488	0.7224731092314901	0.9951320229575902
mp-cpuyv	0.9605247597820452	0.6978333863457441	0.9930796275166192
mp-cpuzc	0.9842915805643152	0.8252239818193821	0.9984806110131572
mp-cpvao	0.825121993675015	0.7968328821926131	0.9921050750317348
mp-cpvaq	0.762141591413784	0.7711017448889621	0.9846697416771352
mp-cpvcq	0.7086163568308821	0.7607574133701691	0.9759582691796036
mp-cpvcu	0.908169625358591	0.609554021371795	0.9791079956802252
mp-cpves	0.826710301995052	0.651361937408231	0.9758832146144816
mp-cpvga	0.918477699049369	0.723941275114176	0.9926843690105568
mp-cpvhc	0.6172317495342811	0.8488433287080951	0.9724958028173116
mp-cpvia	0.7683553395767491	0.698525042897923	0.9754344453384578
mp-cpvkj	0.8187119948743441	0.686928175876192	0.980632208972108
mp-cpvkl	0.8426550523028931	0.7891826298526781	0.992663319634686
mp-cpvmf	0.64301143383873	0.7773266682217701	0.9656635438988798
mp-cpvmi	0.9856917695163652	0.795554105001804	0.997883673970228
mp-cpvor	0.6869796028689	0.7753319148925191	0.9745054103112732
mp-cpvou	0.8626871855061441	0.6584288806320521	0.98165406733072
mp-cpvpk	0.7362753824345271	0.729025649440698	0.9754350335820084
mp-cpvpy	0.679672698002945	0.764324768017523	0.9712507690032554
mp-cpvqi	0.787502626021639	0.694648929142322	0.9776645328090616
mp-cpvqx	0.692308780200091	0.7893549202633131	0.9775505401289236
mp-cpvrb	0.7283937171671491	0.656661228595071	0.95827665357497
mp-cpvsq	0.6811376833522731	0.773518446177699	0.9731266337299016
mp-cpvsv	0.983898550164432	0.870109475761056	0.9991572145257168
mp-cpvsz	0.7934688647713171	0.787859968714808	0.9892305564403964
mp-cpvtw	0.933795961933412	0.559911309236919	0.9723898349299466
mp-cpvuj	0.9196202263261912	0.7976649362153581	0.9963190029252686
mp-cpvvh	0.868048543559868	0.708334383333143	0.988156929690567
mp-cpvyb	0.8101633789882771	0.662202402166265	0.9754195786644952
mp-cpvyk	0.843036175878161	0.604850560564911	0.9687565952411434
mp-cpwce	0.8341760100838961	0.6346717029015231	0.9738146513296566
mp-cpwcq	0.7857865800197691	0.7669689421800641	0.9866804113858952
mp-cpwdf	0.8146601955249181	0.6719175879055721	0.9777581292712996
mp-cpwdh	0.89921269416153	0.79635514762999	0.995590897734146
mp-cpwes	0.7934688647713151	0.707720007830489	0.9804633714079988
mp-cpwjd	0.812621328167852	0.5685536883525231	0.951943654513431
mp-cpwjf	0.927410657319045	0.8399110720145121	0.9977441413156783
mp-cpwjm	0.953961919811414	0.5669469870386951	0.9766056285485648
mp-cpwjn	0.882573097937386	0.69070710806871	0.9875647680469404
mp-cpwkf	0.6420076723519611	0.7987975528515631	0.9694990358123978
mp-cpwkp	0.782339475033038	0.6831457282448851	0.9749300446868854
mp-cpwlu	0.734427517361938	0.7783820508138981	0.9822033872147122
mp-cpwnh	0.7399586432104811	0.7735887991797851	0.9823271008322264
mp-cpwnp	0.977120164258138	0.64645631524224	0.9899810620367656
