Key	S_bandwidth	S_DOS	S_total
mp-meb	0.969726808351776	0.0	0.1794978861531525
mp-cfako	-1.0	0.411893146944005	0.0
mp-bdis	-1.0	0.7280165395916941	0.0
mp-cgkhg	-1.0	0.688217346640927	0.0
mp-chguk	-1.0	0.7422332332666931	0.0
mp-cpdxx	-1.0	0.645510733599832	0.0
mp-ors	-1.0	0.6376776995742971	0.0
mp-ft	-1.0	0.663829780275632	0.0
mp-bfatt	-1.0	0.5008149306920701	0.0
mp-cjhuz	-1.0	0.529025019726711	0.0
mp-crfua	-1.0	0.625341764282838	0.0
mp-rgl	-1.0	0.561363911799871	0.0
mp-cjbcb	-1.0	0.7774732599873441	0.0
mp-cpsjm	-1.0	0.684542082929502	0.0
mp-bjye	-1.0	0.7000012881756961	0.0
mp-qsc	-1.0	0.655936140635155	0.0
mp-bxgzs	-1.0	0.7908927840016631	0.0
mp-rif	-1.0	0.73074656941296	0.0
mp-cpotg	-1.0	0.911645535671409	0.0
mp-bdayn	-1.0	0.0	0.0
mp-cjjnp	-1.0	0.545159348645867	0.0
mp-bhaey	-1.0	0.595949177169919	0.0
mp-bxggc	-1.0	0.820732849703059	0.0
mp-blqwh	0.039679405868525	0.6404360424444561	0.2099199588811356
mp-bmmdl	0.029029849645605	0.755189307315108	0.2118994336528601
mp-kkf	-1.0	0.235998128460013	0.0
mp-crvoc	0.033775012399692	0.8933517512198791	0.2341186761823858
mp-cfgiw	0.485864716614863	0.712221853463748	0.8698294947042879
mp-cpnwd	-1.0	0.669065648298239	0.0
mp-bryiw	-1.0	0.779496727572026	0.0
mp-cjinw	-1.0	0.7298286480917381	0.0
mp-crezz	-1.0	0.848782423964865	0.0
mp-crqne	-1.0	0.8174747900822801	0.0
mp-crees	-1.0	0.757788426522716	0.0
mp-cjirc	-1.0	0.7511602208011551	0.0
mp-cjlfp	-1.0	0.6752487638548931	0.0
mp-caz	-1.0	0.709961147454725	0.0
mp-bld	-1.0	0.543510039658736	0.0
mp-ckief	-1.0	0.6907623370602071	0.0
mp-bxitb	-1.0	0.662716194652875	0.0
mp-lce	-1.0	0.794775340809412	0.0
mp-cpiwj	-1.0	0.47299700030176	0.0
mp-cjjst	-1.0	0.45936790918382	0.0
mp-bjygl	-1.0	0.760527141821653	0.0
mp-cphvh	0.669368960122645	0.7465932922694061	0.9656035346242208
mp-bggzg	-1.0	0.5994869205633611	0.0
mp-clexy	0.759013504686565	0.703644034829441	0.9748287883040452
mp-cjlrq	-1.0	0.632661428945651	0.0
mp-crkap	-1.0	0.670888028695089	0.0
mp-cpkph	-1.0	0.5132309720966031	0.0
mp-cdsac	-1.0	0.471261980164165	0.0
mp-cgazb	-1.0	0.774631548052468	0.0
mp-bqvtf	0.297588786365328	0.8310954656546691	0.7275539980449566
mp-crqgq	-1.0	0.6252767024129581	0.0
mp-rue	0.6013936476782561	0.745010205950672	0.9454422181480436
mp-ckuvv	-1.0	0.6549764102738721	0.0
mp-cjiwh	-1.0	0.753498738884204	0.0
mp-bqyly	-1.0	0.5160825042045251	0.0
mp-bjbo	0.294720143068936	0.8795646380813761	0.7500640809397502
mp-bfx	-1.0	0.7603990554889131	0.0
mp-bwjod	-1.0	0.780582715434564	0.0
mp-ncf	-1.0	0.732041883900662	0.0
mp-bcqt	0.009053676944087	0.6440152167695931	0.1730147252192656
mp-beko	-1.0	0.60287752455464	0.0
mp-ctjlx	0.942615655666228	0.7966139996434071	0.9969378049783544
mp-ugg	-1.0	0.5631153240575131	0.0
mp-bezt	-1.0	0.8408952106986141	0.0
mp-cjhxa	-1.0	0.681601950861452	0.0
mp-bjld	-1.0	0.902623130585061	0.0
mp-ciyjs	-1.0	0.771149017217515	0.0
mp-cqyip	-1.0	0.910778051832424	0.0
mp-cgivd	-1.0	0.647891747809452	0.0
mp-ckvfq	-1.0	0.7742375708470811	0.0
mp-bqwmt	0.206531135228684	0.289988002902777	0.2411297819278319
mp-berb	-1.0	0.465379417925659	0.0
mp-cehhy	-1.0	0.681804354609098	0.0
mp-rte	-1.0	0.483229703049371	0.0
mp-ngm	-1.0	0.665122290816279	0.0
mp-epl	-1.0	0.345071986284848	0.0
mp-cpner	-1.0	0.8106924756806311	0.0
mp-bimk	-1.0	0.604367030465221	0.0
mp-bbyt	-1.0	0.661267105882924	0.0
mp-bmmkk	-1.0	0.655545675339531	0.0
mp-dxe	-1.0	0.750019357453065	0.0
mp-bgmfp	-1.0	0.5225001889459261	0.0
mp-fns	-1.0	0.594418310991181	0.0
mp-ciysi	-1.0	0.747211509119118	0.0
mp-cdkud	-1.0	0.83421550569277	0.0
mp-qpz	-1.0	0.7291741582523791	0.0
mp-bqyjc	0.458161078333841	0.6984182448524111	0.8394917430295278
mp-crqxp	-1.0	0.423436015545287	0.0
mp-ckvsu	0.073406572020339	0.95331225634177	0.3212166799064958
mp-bxiyd	-1.0	0.6182732858955551	0.0
mp-cqqnv	-1.0	0.788008090193916	0.0
mp-dpg	-1.0	0.321525307431299	0.0
mp-bkgz	-1.0	0.7933251805568601	0.0
mp-crgcn	-1.0	0.75792984054017	0.0
mp-cpmur	-1.0	0.6599626307315041	0.0
mp-crsin	-1.0	0.8692944060240251	0.0
mp-bfqil	-1.0	0.7478800411646751	0.0
mp-cpjar	-1.0	0.48922064267341	0.0
mp-bghir	-1.0	0.459481724593849	0.0
mp-cglyg	-1.0	0.5707530528516931	0.0
mp-cpphn	-1.0	0.356972435501667	0.0
mp-brzx	-1.0	0.49171933187561	0.0
mp-cfbcn	-1.0	0.7896095104970351	0.0
mp-brahy	-1.0	0.770790837389	0.0
mp-crtdh	-1.0	0.687991421867513	0.0
mp-cjwta	-1.0	0.5914040157983791	0.0
mp-crmss	-1.0	0.8416692784836871	0.0
mp-bsaa	0.054022297611424	0.0	0.0144582804174264
mp-bctpt	0.108804594711705	0.7637051071191671	0.3451088864789491
mp-cjhrg	-1.0	0.8219810440745381	0.0
mp-cpsjl	-1.0	0.727309313624908	0.0
mp-bgkjf	-1.0	0.5171461309715251	0.0
mp-cfkby	-1.0	0.9408926140607272	0.0
mp-cqqzb	-1.0	0.572656403163265	0.0
mp-chihg	-1.0	0.645800340546634	0.0
mp-cfrpv	-1.0	0.743502518634045	0.0
mp-los	-1.0	0.7362683796992451	0.0
mp-cjmfg	-1.0	0.483025789652096	0.0
mp-dlf	-1.0	0.7275079515344981	0.0
mp-qqt	-1.0	0.457642985865692	0.0
mp-les	-1.0	0.646572746967169	0.0
mp-bqyxg	0.295197690554959	0.7671996964830231	0.6851864117461363
mp-bjxzp	-1.0	0.811609293404502	0.0
mp-cehzf	-1.0	0.6606510376696051	0.0
mp-crcyl	-1.0	0.663192111779069	0.0
mp-cgiqj	-1.0	0.6631337968839061	0.0
mp-cdjbs	-1.0	0.00845777927153	0.0
mp-bxgku	-1.0	0.522640893952661	0.0
mp-bfypz	0.583384373358051	0.7477744834132021	0.939491904270008
mp-cposv	-1.0	0.401171435267503	0.0
mp-cfybx	-1.0	0.724614611394318	0.0
mp-bbsb	0.238750717642025	0.6611259235912571	0.5242564387678346
mp-cjkqx	-1.0	0.502154306973382	0.0
mp-crlja	-1.0	0.6122517795375391	0.0
mp-cimvv	-1.0	0.7406701703624311	0.0
mp-brdyn	-1.0	0.765205515874377	0.0
mp-cqrcq	-1.0	0.415116588275306	0.0
mp-mtw	-1.0	0.549790064952696	0.0
mp-chqhi	0.161947620191137	0.6406668474212871	0.3878048039226075
mp-bqkn	-1.0	0.552003624285978	0.0
mp-crtzu	-1.0	0.8397613501440331	0.0
mp-fys	-1.0	0.6774469084137481	0.0
mp-cjmnz	-1.0	0.8279069147860031	0.0
mp-crkzl	-1.0	0.8698386935630271	0.0
mp-crlfm	-1.0	0.7216882394122761	0.0
mp-cfizq	-1.0	0.661619251254637	0.0
mp-creyf	-1.0	0.684853767882011	0.0
mp-cqd	0.6747766877103031	0.8819233332513241	0.9857534997137352
mp-eqi	-1.0	0.721715979508178	0.0
mp-ntp	0.043227271178699	0.6532057972559231	0.2167684824454252
mp-bftgj	0.968640994745946	0.917234411853419	0.9995101743368886
mp-cpiyp	-1.0	0.366923349352348	0.0
mp-bijq	-1.0	0.772591289192292	0.0
mp-bqvoj	0.774073630850293	0.480986882389995	0.8955735386741578
mp-cpssm	-1.0	0.437790448386555	0.0
mp-cdtrc	-1.0	0.4780339087405	0.0
mp-bqxkm	0.647020162616151	0.8069353225750681	0.9719703212731312
mp-cdluf	-1.0	0.6862202609229381	0.0
mp-crz	-1.0	0.7239872702740291	0.0
mp-bhyv	-1.0	0.5727051698255771	0.0
mp-crbmn	-1.0	0.7957325019314341	0.0
mp-bqxof	0.047141591315016	0.7459040809003751	0.2377519593790378
mp-cjlxx	-1.0	0.729963696614489	0.0
mp-cdyxh	-1.0	0.586919662796344	0.0
mp-bthq	-1.0	0.5301054986997821	0.0
mp-cpigs	-1.0	0.330988799298925	0.0
mp-bmkxz	0.855031245528961	0.8492902976334981	0.9960185392976652
mp-pmw	0.739039396794094	0.9378158027145	0.9944584717674244
mp-mbi	0.359499136467374	0.847381140614147	0.8209710725422159
mp-brfzj	0.328170152707191	0.418412297673923	0.4600003174408276
mp-cpmox	-1.0	0.520538163574516	0.0
mp-bqdh	0.800628661885863	0.8737953951525931	0.9947869092792468
mp-bshmq	-1.0	0.8615656916065381	0.0
mp-prp	-1.0	0.7628575908752201	0.0
mp-ce	-1.0	0.805316695672175	0.0
mp-ccd	-1.0	0.502700945423711	0.0
mp-ckvqi	-1.0	0.5322537812576761	0.0
mp-crjnu	-1.0	0.832623967152454	0.0
mp-cecaa	0.066464649417754	0.75291161067955	0.2695083402125647
mp-cfjwc	-1.0	0.783748307286045	0.0
mp-cpnho	-1.0	0.642456503730033	0.0
mp-ykg	-1.0	0.7149040722982191	0.0
mp-cpmyd	-1.0	0.74122629288426	0.0
mp-crsyo	-1.0	0.697802667718682	0.0
mp-crfwc	-1.0	0.7996823132326351	0.0
mp-brbxs	0.03264916813406	0.621105586952584	0.1978388772642292
mp-cgjcu	-1.0	0.574721969483578	0.0
mp-crsfd	-1.0	0.7276982698280531	0.0
mp-bei	-1.0	0.904075852460272	0.0
mp-ciwri	-1.0	0.829100091694081	0.0
mp-tjh	4.386484431184723e-06	0.268373525555477	0.0826543806907687
mp-cjlxc	-1.0	0.746602907315825	0.0
mp-cpiyv	-1.0	0.68636640273183	0.0
mp-crloq	-1.0	0.7872115519637951	0.0
mp-bexb	-1.0	0.510482011457495	0.0
mp-crrah	-1.0	0.804328378068577	0.0
mp-ceswf	-1.0	0.637363563004336	0.0
mp-bekr	-1.0	0.546298284722146	0.0
mp-bxgwc	0.048033340726029	0.8215132047982711	0.2504580662813453
mp-gkk	-1.0	0.652088699954529	0.0
mp-cpnup	-1.0	0.806158911295739	0.0
mp-crfvf	-1.0	0.841690799226785	0.0
mp-dbayx	-1.0	0.439251331182877	0.0
mp-dsg	-1.0	0.5915399226126871	0.0
mp-cpiin	-1.0	0.5034833989148261	0.0
mp-cpiih	-1.0	0.5242489609969271	0.0
mp-cjiam	-1.0	0.723527431401725	0.0
mp-crjkl	-1.0	0.574983842856784	0.0
mp-bdog	-1.0	0.445111588757415	0.0
mp-bgpjq	0.491099290973543	0.6481357469886191	0.8368987182565892
mp-brghb	-1.0	0.6216749192843091	0.0
mp-bmnpg	-1.0	0.6852339101534991	0.0
mp-cpiec	-1.0	0.664086899237455	0.0
mp-cjlaa	-1.0	0.8223720438012441	0.0
mp-bjap	-1.0	0.9149185850154792	0.0
mp-crurm	-1.0	0.7335171697403531	0.0
mp-hi	-1.0	0.5554890500853921	0.0
mp-gjk	0.6085605721648251	0.8314557835678861	0.9676077684959512
mp-cesxp	-1.0	0.602261766008452	0.0
mp-brh	-1.0	0.8195009947332461	0.0
mp-xjg	-1.0	0.81667571321424	0.0
mp-bijsr	-1.0	0.8309774188268381	0.0
mp-cdoif	-1.0	0.744184659008537	0.0
mp-bkfjj	-1.0	0.964278555046856	0.0
mp-crxtt	-1.0	0.8159211240712521	0.0
mp-cdtrw	-1.0	0.734462991936053	0.0
mp-cehvf	-1.0	0.654491737363699	0.0
mp-cotzd	-1.0	0.795009278495262	0.0
mp-cprwo	-1.0	0.830108094255063	0.0
mp-baxs	-1.0	0.706464537566953	0.0
mp-cfkaj	-1.0	0.622182468750277	0.0
mp-crbnm	0.8047959463706431	0.7428790459951701	0.9860691702992525
mp-ceipw	-1.0	0.662514849019442	0.0
mp-bthb	-1.0	0.362523789888211	0.0
mp-cjhoa	-1.0	0.6929056537477121	0.0
mp-cpnps	-1.0	0.718098258419094	0.0
mp-cjles	0.234744407846632	0.800496014908964	0.6014807617156275
mp-cglco	-1.0	0.6376763419603491	0.0
mp-bgnmp	-1.0	0.464814322854356	0.0
mp-ckrxo	-1.0	0.568154289300261	0.0
mp-bfqiv	0.102051826659492	0.8229655538728151	0.3498211481619168
mp-cjijk	-1.0	0.6171058989921281	0.0
mp-bgjpz	0.027984267929475	0.904524513349308	0.2248207690361546
mp-cjjtg	-1.0	0.6703775921346691	0.0
mp-chons	-1.0	0.007999079766721	0.0
mp-cjf	-1.0	0.681008813928489	0.0
mp-bfqwv	0.8294760311668571	0.681214698320437	0.981110384228828
mp-ppa	-1.0	0.666576692001243	0.0
mp-reb	-1.0	0.5754328423592731	0.0
mp-blhu	-1.0	0.535604211179753	0.0
mp-bhhi	-1.0	0.5887874534008161	0.0
mp-ovx	-1.0	0.7030702207464331	0.0
mp-ckuxx	0.097346057144439	0.704599809141486	0.3079308846387276
mp-crdqm	-1.0	0.837717552844486	0.0
mp-cjjnk	-1.0	0.368528875546224	0.0
mp-cffsn	-1.0	0.6534652531021671	0.0
mp-ckiaf	-1.0	0.440903149996836	0.0
mp-pzg	-1.0	0.6923700689144601	0.0
mp-qsq	-1.0	0.536741235621493	0.0
mp-tn	-1.0	0.8818246760711971	0.0
mp-cdhyp	-1.0	0.390015988709277	0.0
mp-crrhb	-1.0	0.77637603880269	0.0
mp-cfaal	-1.0	0.7209349021640531	0.0
mp-brbuh	-1.0	0.772170545382854	0.0
mp-tsk	-1.0	0.332305431591041	0.0
mp-bxivw	-1.0	0.773060396574001	0.0
mp-cefz	-1.0	0.8686216779928521	0.0
mp-clhjk	0.8802029828000151	0.814139302054222	0.995610598097044
mp-crozl	-1.0	0.707149302923868	0.0
mp-bdzh	-1.0	0.714081909026493	0.0
mp-cgijr	-1.0	0.350340035175399	0.0
mp-crkuo	-1.0	0.647317918368517	0.0
mp-cjihj	-1.0	0.867111328493765	0.0
mp-cpblc	0.526690844879381	0.663785811565718	0.8732589062735653
mp-croji	-1.0	0.682643505294524	0.0
mp-crftq	-1.0	0.796165124307402	0.0
mp-chrqu	0.311079606590769	0.231418223902344	0.2763768115863607
mp-cjkdw	-1.0	0.7072364679403701	0.0
mp-cfkpf	-1.0	0.811847249254605	0.0
mp-bum	-1.0	0.7102535498615281	0.0
mp-cdobu	-1.0	0.318066947903067	0.0
mp-cfk	-1.0	0.752404958503581	0.0
mp-cfxhb	-1.0	0.707883898240381	0.0
mp-bfrcl	-1.0	0.605002591219559	0.0
mp-bheo	-1.0	0.6429874491372091	0.0
mp-bkhki	-1.0	0.487788382223527	0.0
mp-crlkg	-1.0	0.816641234040348	0.0
mp-crjqu	-1.0	0.8634714447064831	0.0
mp-bmznx	-1.0	0.655283321873237	0.0
mp-cpkvj	-1.0	0.5555531045699961	0.0
mp-crqku	-1.0	0.6891517431916561	0.0
mp-cdjgf	-1.0	0.5996007740332211	0.0
mp-bmlqi	-1.0	0.540684805330515	0.0
mp-efq	-1.0	0.566718283244185	0.0
mp-qqv	-1.0	0.350959770143221	0.0
mp-crsxo	-1.0	0.6932515935548901	0.0
mp-cpnmf	-1.0	0.8241012138738291	0.0
mp-bqyok	-1.0	0.6786076076393821	0.0
mp-cdkgk	-1.0	0.680660160119633	0.0
mp-cnhxk	0.7964284100805291	0.8798072654748311	0.9948460097826928
mp-qqk	-1.0	0.742670198878957	0.0
mp-bfwet	-1.0	0.7352973695299331	0.0
mp-crsbd	-1.0	0.880509628714179	0.0
mp-cpncf	-1.0	0.612978017238145	0.0
mp-crkhf	-1.0	0.355005400983896	0.0
mp-cfxgw	-1.0	0.8083184602450191	0.0
mp-brlft	0.079527708850915	0.6146121527582911	0.256455339178443
mp-bjpmx	0.777131739368347	0.841380647678544	0.9918263387270176
mp-crmmx	-1.0	0.704282250513079	0.0
mp-crosh	-1.0	0.843723254002112	0.0
mp-bxfwg	0.043654206298248	0.5525004708580751	0.1971080722760576
mp-bxjrt	-1.0	0.717623102533513	0.0
mp-besl	-1.0	0.001231175739912	0.0
mp-cljid	0.83222405618391	0.825659247189059	0.9940945071802446
mp-bfrc	-1.0	0.6818699993181161	0.0
mp-dbuai	-1.0	0.552430014273888	0.0
mp-bxgzu	-1.0	0.428139749146856	0.0
mp-kpv	-1.0	0.6119476870126981	0.0
mp-bxggd	-1.0	0.8044811601816311	0.0
mp-cesvn	-1.0	0.6023193071701081	0.0
mp-cpmmb	0.9554859200764372	0.943231469839452	0.999623760604868
mp-cdnkb	-1.0	0.6984817540282271	0.0
mp-btda	-1.0	0.594420798305176	0.0
mp-cjjmz	-1.0	0.5660494633428791	0.0
mp-bkkjz	-1.0	0.7498867983545741	0.0
mp-cpoyk	-1.0	0.49110297327826	0.0
mp-qzb	-1.0	0.425253410333637	0.0
mp-crrel	-1.0	0.7981414433053221	0.0
mp-crrwm	-1.0	0.5848985872600121	0.0
mp-bqzpl	-1.0	0.721257963718671	0.0
mp-cpmre	-1.0	0.740559181260095	0.0
mp-cpitb	-1.0	0.72754985613008	0.0
mp-crltb	-1.0	0.66174570608353	0.0
mp-dcxpl	-1.0	0.7952854751539921	0.0
mp-bjpyp	-1.0	0.825822954624093	0.0
mp-bifp	-1.0	0.6766955494861091	0.0
mp-nu	-1.0	0.47269346742103	0.0
mp-ckiaq	-1.0	0.7746872868626601	0.0
mp-bcuap	0.979111396014946	0.674612661423407	0.9924044269462182
mp-brus	0.470695271844451	0.674296479104976	0.8359451429255506
mp-cdpxq	-1.0	0.73583381669141	0.0
mp-bitk	-1.0	0.736525053389218	0.0
mp-cfipg	-1.0	0.638969450740075	0.0
mp-esw	-1.0	0.651480700406574	0.0
mp-besu	0.393996445038973	0.8213260392557561	0.8452992881891277
mp-cpnmq	-1.0	0.744051874869568	0.0
mp-chjff	0.7964284100805291	0.04702692364205	0.245176147550301
mp-civiv	-1.0	0.647948835259617	0.0
mp-qwx	-1.0	0.733865650919379	0.0
mp-brbhm	-1.0	0.551555072794325	0.0
mp-birr	0.7549712517076771	0.613249077073412	0.9522129860440364
mp-bxjaz	-1.0	0.67493423574831	0.0
mp-cpdue	-1.0	0.613392905341788	0.0
mp-chksm	0.008856374635655	0.642503728274308	0.1726069450607961
mp-bmzld	0.048033340726029	0.8498089636824171	0.2544101341757024
mp-btkg	-1.0	0.596555610376932	0.0
mp-qoa	-1.0	0.7197399675412041	0.0
mp-fqj	-1.0	0.7277234732089911	0.0
mp-xjm	-1.0	0.7209645171251801	0.0
mp-cflth	-1.0	0.7304255123598951	0.0
mp-crgbp	-1.0	0.7275060476094001	0.0
mp-bciw	0.492669879735169	0.6698339931013411	0.8515210875328904
mp-bghjl	-1.0	0.6841231992918501	0.0
mp-ceqeu	-1.0	0.467191986962926	0.0
mp-ciyzy	-1.0	0.6827364637594441	0.0
mp-cgldf	-1.0	0.6610844362387771	0.0
mp-tlv	-1.0	0.5633875978487201	0.0
mp-ceaqx	-1.0	0.7088164115558641	0.0
mp-cplbw	-1.0	0.911329428738416	0.0
mp-cgijg	-1.0	0.854073689179705	0.0
mp-mgi	-1.0	0.5580310631141661	0.0
mp-twp	-1.0	0.727473548709058	0.0
mp-cpobp	0.033022401712449	0.8932191263454621	0.2327624909551063
mp-chljk	0.589057645132103	0.580528809088342	0.864864192815919
mp-x	-1.0	0.878954751498429	0.0
mp-cpnez	-1.0	0.710561863866871	0.0
mp-cehwy	0.006828423034498	0.7533671167137551	0.1804765440880243
mp-cpqyw	-1.0	0.7044219348299691	0.0
mp-lab	-1.0	0.495836944946757	0.0
mp-brzs	-1.0	0.675842143317645	0.0
mp-bqwmr	-1.0	0.8483595589463301	0.0
mp-bmglb	-1.0	0.6759046035897821	0.0
mp-cktyp	-1.0	0.6787119101343301	0.0
mp-cdhzh	-1.0	0.842414194577575	0.0
mp-bjyaf	-1.0	0.6630466921504601	0.0
mp-bkgqo	0.032463320003916	0.933520647452994	0.2354908005930408
mp-paz	-1.0	0.8360866532778821	0.0
mp-qnr	0.6146851370799711	0.8491491710730831	0.9719986580019292
mp-bfxzv	0.064650369845447	0.7890137439075411	0.2734906130751897
mp-bkfyg	0.816285080956562	0.5400057323667551	0.9420788907518656
mp-bmmej	-1.0	0.651262431326427	0.0
mp-bxaqo	-1.0	0.373731134669365	0.0
mp-cpoum	-1.0	0.6542910404883571	0.0
mp-bcsgw	-1.0	0.8047657159362661	0.0
mp-cdqwp	-1.0	0.5668175999970471	0.0
mp-cfxjr	-1.0	0.652496402809009	0.0
mp-cpiho	-1.0	0.563304870773507	0.0
mp-cpivu	-1.0	0.484774292161795	0.0
mp-yh	-1.0	0.8507015108740751	0.0
mp-cjhza	-1.0	0.7763391833979201	0.0
mp-ckrxp	-1.0	0.484759637555783	0.0
mp-cgiqd	-1.0	0.753935847523162	0.0
mp-bxcgp	0.010072473807876	0.8595052660516	0.1918707185282561
mp-cqpfj	-1.0	0.6814107775920341	0.0
mp-cpbai	-1.0	0.6251872620106791	0.0
mp-ted	-1.0	0.565499101729468	0.0
mp-bjfue	0.415067241721407	0.0	0.1243766513379042
mp-cpjwo	-1.0	0.527104734683117	0.0
mp-bahc	-1.0	0.6470377477247531	0.0
mp-bpxq	0.96697759828755	0.690631993158627	0.9929160154529552
mp-cfxgv	-1.0	0.786011186971416	0.0
mp-bxgda	-1.0	0.8935220363012931	0.0
mp-crpgi	-1.0	0.7498809014221821	0.0
mp-bxgss	-1.0	0.335615375636254	0.0
mp-rui	-1.0	0.5743084915693221	0.0
mp-ve	-1.0	0.7346000549418861	0.0
mp-bfhso	0.284271977159521	0.561198348970621	0.5236991190735976
mp-cpibo	-1.0	0.720752454889512	0.0
mp-rbp	-1.0	0.7184523409699951	0.0
mp-cjkcr	-1.0	0.7558144229668151	0.0
mp-bphxp	0.7417939742875801	0.8037214453283611	0.985848996135249
mp-cdoha	-1.0	0.49885878678805	0.0
mp-bpfq	-1.0	0.6839418517196201	0.0
mp-bhss	-1.0	0.458535208231748	0.0
mp-nal	-1.0	0.8443451517706051	0.0
mp-bpieg	0.8634072327434511	0.837334957403395	0.9958851320753088
mp-buhu	-1.0	0.668617797267899	0.0
mp-cpltt	-1.0	0.612246286861868	0.0
mp-bknpj	0.305759626684316	0.857406522601975	0.7548708295723838
mp-cpmuh	-1.0	0.7250107905272041	0.0
mp-bkoup	0.9673508318659392	0.881020641330699	0.9991065639805214
mp-bdhd	-1.0	0.7719342197614151	0.0
mp-crkbx	0.212925913731304	0.9240465696504072	0.6245139538806279
mp-rtv	-1.0	0.598714853449079	0.0
mp-bhot	-1.0	0.7662554974450371	0.0
mp-cdhta	-1.0	0.7641445548498461	0.0
mp-bhej	0.896676670145617	0.0	0.1776714799385136
mp-cktvc	0.417648341404921	0.713045418049121	0.809568202142086
mp-crlmj	-1.0	0.5518417337252031	0.0
mp-tbw	-1.0	0.75797039612659	0.0
mp-bnran	-1.0	0.7389984564323661	0.0
mp-cjlop	-1.0	0.7400173555180081	0.0
mp-bdalm	0.407852775718833	0.8448496076452461	0.8694279259081031
mp-bgmga	-1.0	0.618356160581626	0.0
mp-bxgdw	-1.0	0.632554190376541	0.0
mp-tij	-1.0	0.832802876899246	0.0
mp-bxcgb	-1.0	0.495353258203804	0.0
mp-cjmhz	-1.0	0.638129657390181	0.0
mp-cfiuq	-1.0	0.7155269000041681	0.0
mp-khn	0.292335792821946	0.8180881814087351	0.711690202682225
mp-bxdsy	-1.0	0.361848639059807	0.0
mp-cjjvx	0.326204831514481	0.849926125434809	0.7800935710702294
mp-cdxms	-1.0	0.7096446461843241	0.0
mp-rmc	-1.0	0.8474465958660571	0.0
mp-bmmci	0.443051584932952	0.737959155403837	0.8484792147261048
mp-cdihf	-1.0	0.7336917158488501	0.0
mp-cjlva	-1.0	0.552450537618427	0.0
mp-ciqmx	-1.0	0.572883124864846	0.0
mp-l	-1.0	0.6431118187549141	0.0
mp-cgltn	-1.0	0.486884353599813	0.0
mp-bfrx	0.445653311182911	0.945598785931357	0.9320382066829724
mp-nzb	-1.0	0.47962517983722	0.0
mp-bery	-1.0	0.557817752047589	0.0
mp-ece	-1.0	0.546061872877015	0.0
mp-ctf	-1.0	0.6568988589286251	0.0
mp-ckimf	-1.0	0.72844310489159	0.0
mp-bfign	-1.0	0.6092714913574291	0.0
mp-bjpiy	0.215934480375637	0.7178288343726901	0.519744618578369
mp-bivce	-1.0	0.953184903532554	0.0
mp-creps	-1.0	0.77544408296842	0.0
mp-ckxow	0.574077316890469	0.6009788760830961	0.8681879312907116
mp-bgkcr	0.5704506159687921	0.5969608031505751	0.8632905532378862
mp-bmhaz	-1.0	0.739445248013295	0.0
mp-cdtuj	-1.0	0.625271953007	0.0
mp-gho	0.213354768296183	0.6674011717950731	0.4860925379796458
mp-crdqi	-1.0	0.9755336093986432	0.0
mp-cqqlz	-1.0	0.319422593846474	0.0
mp-cjjpd	-1.0	0.525549468048294	0.0
mp-ckwzj	0.355484101527764	0.607331155013586	0.6585983194100424
mp-cjacu	0.053079287924368	0.7813716267459621	0.2527945334710344
mp-uwy	-1.0	0.8222445708057851	0.0
mp-ciwez	-1.0	0.6920455707639931	0.0
mp-bgllz	-1.0	0.492438939317904	0.0
mp-cjljq	-1.0	0.508175179815845	0.0
mp-cpikm	-1.0	0.339634027711477	0.0
mp-cgjci	-1.0	0.6444510067984901	0.0
mp-cpine	-1.0	0.7352872479465	0.0
mp-sxw	-1.0	0.5099746307620451	0.0
mp-bqxkk	-1.0	0.625419742616245	0.0
mp-ccspm	-1.0	0.5697052409050161	0.0
mp-bkhtd	-1.0	0.85769683720609	0.0
mp-cpdac	-1.0	0.795030080114652	0.0
mp-bggys	-1.0	0.6958325435294751	0.0
mp-cizpn	-1.0	0.74027291446091	0.0
mp-ckvqd	0.182904555618905	0.6828199545576411	0.4430712642107328
mp-bxcfr	-1.0	0.842065198835481	0.0
mp-cpkqp	-1.0	0.7658156975296011	0.0
mp-bjydf	-1.0	0.6441991018431831	0.0
mp-bxgdi	-1.0	0.7555920739630161	0.0
mp-ckuwu	-1.0	0.293680087676722	0.0
mp-cfzgo	-1.0	0.503577652353849	0.0
mp-cjhin	-1.0	0.690639599287971	0.0
mp-crdrt	-1.0	0.635731792154528	0.0
mp-bphm	-1.0	0.370598775165043	0.0
mp-cqqjp	-1.0	0.6416392722876101	0.0
mp-crhhp	-1.0	0.785773294934876	0.0
mp-cdkni	-1.0	0.6158508509346381	0.0
mp-bfhab	-1.0	0.587566924390588	0.0
mp-tvp	-1.0	0.424674548466236	0.0
mp-odu	-1.0	0.6613039653452271	0.0
mp-qsw	-1.0	0.5848871411987141	0.0
mp-crpyc	-1.0	0.717083327624488	0.0
mp-cjhpt	-1.0	0.92001362225884	0.0
mp-clext	0.8644843137107051	0.826103649789763	0.995497826853608
mp-crksa	-1.0	0.5849461055235601	0.0
mp-bevqv	0.88054282447119	0.760502054957911	0.9929973328941182
mp-ckwon	-1.0	0.567043376499296	0.0
mp-bgkyp	-1.0	0.325420088904223	0.0
mp-crdzy	-1.0	0.418032648060576	0.0
mp-crurk	-1.0	0.8090456708510071	0.0
mp-knz	0.6314314116494051	0.7825388729571641	0.963859579916401
